      2500.00      5.00000     -1.50000     0.400000     -1.67000
      2500.00      5.00000     -2.00000      0.00000     -1.06700
      2500.00      5.00000     -2.00000     0.400000     -1.25300
      2500.00      5.00000     -2.50000     0.400000    -0.868000
      2500.00      5.50000      0.00000      0.00000     -2.59000
      2500.00      5.50000     0.250000      0.00000     -2.69000
      2500.00      5.50000     0.500000      0.00000     -2.73900
      2500.00      5.50000     0.750000      0.00000     -2.73800
      2500.00      5.50000      1.00000      0.00000     -2.69600
      2500.00      5.50000    -0.250000      0.00000     -2.43900
      2500.00      5.50000    -0.250000     0.100000     -2.42600
      2500.00      5.50000    -0.500000      0.00000     -2.25100
      2500.00      5.50000    -0.500000     0.200000     -2.27900
      2500.00      5.50000    -0.750000      0.00000     -2.03900
      2500.00      5.50000    -0.750000     0.300000     -2.13400
      2500.00      5.50000     -1.00000      0.00000     -1.81600
      2500.00      5.50000     -1.50000      0.00000     -1.37500
      2500.00      5.50000     -2.00000      0.00000    -0.973000
      2500.00      5.50000     -2.00000     0.400000     -1.13500
      2500.00      5.50000     -2.50000     0.400000    -0.751000
      2525.00      3.50000      0.00000      0.00000     -2.47300
      2525.00      3.50000     0.250000      0.00000     -2.54500
      2525.00      3.50000     0.500000      0.00000     -2.60600
      2525.00      3.50000     0.750000      0.00000     -2.65700
      2525.00      3.50000      1.00000      0.00000     -2.70100
      2525.00      3.50000    -0.250000      0.00000     -2.38900
      2525.00      3.50000    -0.250000     0.100000     -2.34500
      2525.00      3.50000    -0.500000      0.00000     -2.29100
      2525.00      3.50000    -0.500000     0.200000     -2.24500
      2525.00      3.50000    -0.750000      0.00000     -2.17500
      2525.00      3.50000    -0.750000     0.300000     -2.16100
      2525.00      3.50000     -1.00000      0.00000     -2.03800
      2525.00      3.50000     -1.00000     0.400000     -2.08600
      2525.00      3.50000     -1.50000      0.00000     -1.71400
      2525.00      3.50000     -1.50000     0.400000     -1.87600
      2525.00      3.50000     -2.00000      0.00000     -1.37200
      2525.00      3.50000     -2.00000     0.400000     -1.57700
      2525.00      3.50000     -2.50000      0.00000     -1.06500
      2525.00      3.50000     -2.50000     0.400000     -1.24200
      2525.00      3.50000     -3.00000     0.400000    -0.936000
      2525.00      3.50000     -3.50000      0.00000    -0.594000
      2525.00      4.00000      0.00000      0.00000     -2.48300
      2525.00      4.00000     0.250000      0.00000     -2.54100
      2525.00      4.00000     0.500000      0.00000     -2.57800
      2525.00      4.00000     0.750000      0.00000     -2.59600
      2525.00      4.00000      1.00000      0.00000     -2.59600
      2525.00      4.00000    -0.250000      0.00000     -2.40200
      2525.00      4.00000    -0.250000     0.100000     -2.35600
      2525.00      4.00000    -0.500000      0.00000     -2.29200
      2525.00      4.00000    -0.500000     0.200000     -2.25500
      2525.00      4.00000    -0.750000      0.00000     -2.15300
      2525.00      4.00000    -0.750000     0.300000     -2.16700
      2525.00      4.00000     -1.00000      0.00000     -1.99000
      2525.00      4.00000     -1.00000     0.400000     -2.08400
      2525.00      4.00000     -1.50000      0.00000     -1.62500
      2525.00      4.00000     -1.50000     0.400000     -1.82300
      2525.00      4.00000     -2.00000      0.00000     -1.26300
      2525.00      4.00000     -2.00000     0.400000     -1.47600
      2525.00      4.00000     -2.50000      0.00000    -0.943000
      2525.00      4.00000     -2.50000     0.400000     -1.11600
      2525.00      4.00000     -3.00000     0.400000    -0.798000
      2525.00      4.50000      0.00000      0.00000     -2.50700
      2525.00      4.50000     0.250000      0.00000     -2.56700
      2525.00      4.50000     0.500000      0.00000     -2.59500
      2525.00      4.50000     0.750000      0.00000     -2.59600
      2525.00      4.50000      1.00000      0.00000     -2.57300
      2525.00      4.50000    -0.250000      0.00000     -2.41100
      2525.00      4.50000    -0.250000     0.100000     -2.37300
      2525.00      4.50000    -0.500000      0.00000     -2.27800
      2525.00      4.50000    -0.750000      0.00000     -2.11200
      2525.00      4.50000    -0.750000     0.300000     -2.16200
      2525.00      4.50000     -1.00000      0.00000     -1.92600
      2525.00      4.50000     -1.00000     0.400000     -2.06200
      2525.00      4.50000     -1.50000      0.00000     -1.53100
      2525.00      4.50000     -1.50000     0.400000     -1.74300
      2525.00      4.50000     -2.00000      0.00000     -1.15500
      2525.00      4.50000     -2.00000     0.400000     -1.36100
      2525.00      4.50000     -2.50000      0.00000    -0.829000
      2525.00      4.50000     -2.50000     0.400000    -0.988000
      2525.00      5.00000      0.00000      0.00000     -2.52700
      2525.00      5.00000     0.250000      0.00000     -2.60100
      2525.00      5.00000     0.500000      0.00000     -2.63300
      2525.00      5.00000     0.750000      0.00000     -2.63000
      2525.00      5.00000      1.00000      0.00000     -2.59400
      2525.00      5.00000    -0.250000      0.00000     -2.40700
      2525.00      5.00000    -0.500000      0.00000     -2.24700
      2525.00      5.00000    -0.500000     0.200000     -2.25600
      2525.00      5.00000    -0.750000      0.00000     -2.05900
      2525.00      5.00000    -0.750000     0.300000     -2.13700
      2525.00      5.00000     -1.00000      0.00000     -1.85500
      2525.00      5.00000     -1.50000      0.00000     -1.43900
      2525.00      5.00000     -1.50000     0.400000     -1.64700
      2525.00      5.00000     -2.00000      0.00000     -1.05500
      2525.00      5.00000     -2.00000     0.400000     -1.24100
      2525.00      5.00000     -2.50000     0.400000    -0.863000
      2525.00      5.50000      0.00000      0.00000     -2.53300
      2525.00      5.50000     0.250000      0.00000     -2.63100
      2525.00      5.50000     0.500000      0.00000     -2.67900
      2525.00      5.50000     0.750000      0.00000     -2.67900
      2525.00      5.50000      1.00000      0.00000     -2.64200
      2525.00      5.50000    -0.250000      0.00000     -2.38800
      2525.00      5.50000    -0.250000     0.100000     -2.37600
      2525.00      5.50000    -0.500000      0.00000     -2.20600
      2525.00      5.50000    -0.500000     0.200000     -2.23400
      2525.00      5.50000    -0.750000      0.00000     -2.00100
      2525.00      5.50000    -0.750000     0.300000     -2.09600
      2525.00      5.50000     -1.00000      0.00000     -1.78500
      2525.00      5.50000     -1.00000     0.400000     -1.95500
      2525.00      5.50000     -1.50000      0.00000     -1.35600
      2525.00      5.50000     -2.00000      0.00000    -0.963000
      2525.00      5.50000     -2.00000     0.400000     -1.12500
      2550.00      3.50000      0.00000      0.00000     -2.41400
      2550.00      3.50000     0.250000      0.00000     -2.48900
      2550.00      3.50000     0.500000      0.00000     -2.55600
      2550.00      3.50000     0.750000      0.00000     -2.61600
      2550.00      3.50000      1.00000      0.00000     -2.67200
      2550.00      3.50000    -0.250000      0.00000     -2.33000
      2550.00      3.50000    -0.250000     0.100000     -2.29000
      2550.00      3.50000    -0.500000      0.00000     -2.23300
      2550.00      3.50000    -0.500000     0.200000     -2.19400
      2550.00      3.50000    -0.750000      0.00000     -2.12300
      2550.00      3.50000     -1.00000      0.00000     -1.99200
      2550.00      3.50000     -1.00000     0.400000     -2.04000
      2550.00      3.50000     -1.50000      0.00000     -1.68100
      2550.00      3.50000     -1.50000     0.400000     -1.83800
      2550.00      3.50000     -2.00000      0.00000     -1.35200
      2550.00      3.50000     -2.00000     0.400000     -1.55100
      2550.00      3.50000     -2.50000      0.00000     -1.05600
      2550.00      3.50000     -2.50000     0.400000     -1.22600
      2550.00      3.50000     -3.00000     0.400000    -0.930000
      2550.00      3.50000     -3.50000      0.00000    -0.598000
      2550.00      4.00000      0.00000      0.00000     -2.42200
      2550.00      4.00000     0.250000      0.00000     -2.48100
      2550.00      4.00000     0.500000      0.00000     -2.52200
      2550.00      4.00000     0.750000      0.00000     -2.54600
      2550.00      4.00000      1.00000      0.00000     -2.55300
      2550.00      4.00000    -0.250000      0.00000     -2.34200
      2550.00      4.00000    -0.250000     0.100000     -2.30000
      2550.00      4.00000    -0.500000      0.00000     -2.23600
      2550.00      4.00000    -0.500000     0.200000     -2.20300
      2550.00      4.00000    -0.750000      0.00000     -2.10400
      2550.00      4.00000    -0.750000     0.300000     -2.11900
      2550.00      4.00000     -1.00000      0.00000     -1.94800
      2550.00      4.00000     -1.00000     0.400000     -2.04000
      2550.00      4.00000     -1.50000     0.400000     -1.79000
      2550.00      4.00000     -2.00000      0.00000     -1.24700
      2550.00      4.00000     -2.00000     0.400000     -1.45500
      2550.00      4.00000     -2.50000      0.00000    -0.936000
      2550.00      4.00000     -2.50000     0.400000     -1.10500
      2550.00      4.00000     -3.00000     0.400000    -0.795000
      2550.00      4.50000      0.00000      0.00000     -2.44500
      2550.00      4.50000     0.250000      0.00000     -2.50600
      2550.00      4.50000     0.500000      0.00000     -2.53500
      2550.00      4.50000     0.750000      0.00000     -2.54100
      2550.00      4.50000      1.00000      0.00000     -2.52500
      2550.00      4.50000    -0.250000      0.00000     -2.35300
      2550.00      4.50000    -0.250000     0.100000     -2.31700
      2550.00      4.50000    -0.500000      0.00000     -2.22600
      2550.00      4.50000    -0.500000     0.200000     -2.21200
      2550.00      4.50000    -0.750000      0.00000     -2.06700
      2550.00      4.50000    -0.750000     0.300000     -2.11700
      2550.00      4.50000     -1.00000     0.400000     -2.02100
      2550.00      4.50000     -1.50000      0.00000     -1.50700
      2550.00      4.50000     -1.50000     0.400000     -1.71600
      2550.00      4.50000     -2.00000      0.00000     -1.14100
      2550.00      4.50000     -2.00000     0.400000     -1.34500
      2550.00      4.50000     -2.50000      0.00000    -0.824000
      2550.00      4.50000     -2.50000     0.400000    -0.980000
      2550.00      5.00000      0.00000      0.00000     -2.46700
      2550.00      5.00000     0.250000      0.00000     -2.54000
      2550.00      5.00000     0.500000      0.00000     -2.57300
      2550.00      5.00000     0.750000      0.00000     -2.57300
      2550.00      5.00000      1.00000      0.00000     -2.54200
      2550.00      5.00000    -0.250000      0.00000     -2.35200
      2550.00      5.00000    -0.250000     0.100000     -2.32800
      2550.00      5.00000    -0.500000      0.00000     -2.19900
      2550.00      5.00000    -0.500000     0.200000     -2.20900
      2550.00      5.00000    -0.750000      0.00000     -2.01800
      2550.00      5.00000     -1.00000      0.00000     -1.82100
      2550.00      5.00000     -1.00000     0.400000     -1.98000
      2550.00      5.00000     -1.50000      0.00000     -1.41800
      2550.00      5.00000     -1.50000     0.400000     -1.62400
      2550.00      5.00000     -2.00000      0.00000     -1.04300
      2550.00      5.00000     -2.00000     0.400000     -1.22800
      2550.00      5.00000     -2.50000      0.00000    -0.718000
      2550.00      5.00000     -2.50000     0.400000    -0.858000
      2550.00      5.50000      0.00000      0.00000     -2.47700
      2550.00      5.50000     0.250000      0.00000     -2.57100
      2550.00      5.50000     0.500000      0.00000     -2.61800
      2550.00      5.50000     0.750000      0.00000     -2.62200
      2550.00      5.50000      1.00000      0.00000     -2.58800
      2550.00      5.50000    -0.250000      0.00000     -2.33700
      2550.00      5.50000    -0.250000     0.100000     -2.32600
      2550.00      5.50000    -0.500000      0.00000     -2.16200
      2550.00      5.50000    -0.500000     0.200000     -2.19000
      2550.00      5.50000    -0.750000      0.00000     -1.96400
      2550.00      5.50000    -0.750000     0.300000     -2.05800
      2550.00      5.50000     -1.00000      0.00000     -1.75400
      2550.00      5.50000     -1.00000     0.400000     -1.92200
      2550.00      5.50000     -1.50000      0.00000     -1.33500
      2550.00      5.50000     -2.00000      0.00000    -0.953000
      2550.00      5.50000     -2.00000     0.400000     -1.11400
      2550.00      5.50000     -2.50000     0.400000    -0.744000
      2575.00      3.50000      0.00000      0.00000     -2.35700
      2575.00      3.50000     0.250000      0.00000     -2.43500
      2575.00      3.50000     0.500000      0.00000     -2.50700
      2575.00      3.50000     0.750000      0.00000     -2.57700
      2575.00      3.50000      1.00000      0.00000     -2.64600
      2575.00      3.50000    -0.250000      0.00000     -2.27200
      2575.00      3.50000    -0.250000     0.100000     -2.23700
      2575.00      3.50000    -0.500000      0.00000     -2.17700
      2575.00      3.50000    -0.500000     0.200000     -2.14400
      2575.00      3.50000    -0.750000      0.00000     -2.07000
      2575.00      3.50000    -0.750000     0.300000     -2.06500
      2575.00      3.50000     -1.00000      0.00000     -1.94600
      2575.00      3.50000     -1.00000     0.400000     -1.99500
      2575.00      3.50000     -1.50000      0.00000     -1.64900
      2575.00      3.50000     -1.50000     0.400000     -1.80000
      2575.00      3.50000     -2.00000      0.00000     -1.33200
      2575.00      3.50000     -2.00000     0.400000     -1.52400
      2575.00      3.50000     -2.50000      0.00000     -1.04700
      2575.00      3.50000     -2.50000     0.400000     -1.21000
      2575.00      3.50000     -3.00000      0.00000    -0.803000
      2575.00      3.50000     -3.00000     0.400000    -0.925000
      2575.00      3.50000     -3.50000      0.00000    -0.600000
      2575.00      4.00000      0.00000      0.00000     -2.36200
      2575.00      4.00000     0.250000      0.00000     -2.42300
      2575.00      4.00000     0.500000      0.00000     -2.46800
      2575.00      4.00000     0.750000      0.00000     -2.49700
      2575.00      4.00000      1.00000      0.00000     -2.51200
      2575.00      4.00000    -0.250000      0.00000     -2.28300
      2575.00      4.00000    -0.250000     0.100000     -2.24500
      2575.00      4.00000    -0.500000      0.00000     -2.18200
      2575.00      4.00000    -0.500000     0.200000     -2.15300
      2575.00      4.00000    -0.750000      0.00000     -2.05600
      2575.00      4.00000    -0.750000     0.300000     -2.07200
      2575.00      4.00000     -1.00000      0.00000     -1.90700
      2575.00      4.00000     -1.00000     0.400000     -1.99600
      2575.00      4.00000     -1.50000      0.00000     -1.56900
      2575.00      4.00000     -1.50000     0.400000     -1.75700
      2575.00      4.00000     -2.00000      0.00000     -1.23000
      2575.00      4.00000     -2.00000     0.400000     -1.43400
      2575.00      4.00000     -2.50000     0.400000     -1.09300
      2575.00      4.00000     -3.00000      0.00000    -0.672000
      2575.00      4.00000     -3.00000     0.400000    -0.792000
      2575.00      4.50000      0.00000      0.00000     -2.38500
      2575.00      4.50000     0.250000      0.00000     -2.44400
      2575.00      4.50000     0.500000      0.00000     -2.47700
      2575.00      4.50000     0.750000      0.00000     -2.48800
      2575.00      4.50000      1.00000      0.00000     -2.47700
      2575.00      4.50000    -0.250000      0.00000     -2.29500
      2575.00      4.50000    -0.250000     0.100000     -2.26300
      2575.00      4.50000    -0.500000      0.00000     -2.17400
      2575.00      4.50000    -0.500000     0.200000     -2.16300
      2575.00      4.50000    -0.750000      0.00000     -2.02200
      2575.00      4.50000    -0.750000     0.300000     -2.07200
      2575.00      4.50000     -1.00000      0.00000     -1.85100
      2575.00      4.50000     -1.00000     0.400000     -1.98100
      2575.00      4.50000     -1.50000      0.00000     -1.48200
      2575.00      4.50000     -1.50000     0.400000     -1.68800
      2575.00      4.50000     -2.00000      0.00000     -1.12800
      2575.00      4.50000     -2.00000     0.400000     -1.32800
      2575.00      4.50000     -2.50000     0.400000    -0.972000
      2575.00      5.00000      0.00000      0.00000     -2.40700
      2575.00      5.00000     0.250000      0.00000     -2.47900
      2575.00      5.00000     0.500000      0.00000     -2.51400
      2575.00      5.00000     0.750000      0.00000     -2.51600
      2575.00      5.00000      1.00000      0.00000     -2.49200
      2575.00      5.00000    -0.250000      0.00000     -2.29800
      2575.00      5.00000    -0.250000     0.100000     -2.27500
      2575.00      5.00000    -0.500000      0.00000     -2.15100
      2575.00      5.00000    -0.500000     0.200000     -2.16200
      2575.00      5.00000    -0.750000      0.00000     -1.97700
      2575.00      5.00000    -0.750000     0.300000     -2.05400
      2575.00      5.00000     -1.00000     0.400000     -1.94400
      2575.00      5.00000     -1.50000      0.00000     -1.39500
      2575.00      5.00000     -2.00000     0.400000     -1.21500
      2575.00      5.00000     -2.50000     0.400000    -0.853000
      2575.00      5.50000      0.00000      0.00000     -2.42000
      2575.00      5.50000     0.250000      0.00000     -2.51200
      2575.00      5.50000     0.500000      0.00000     -2.55800
      2575.00      5.50000     0.750000      0.00000     -2.56400
      2575.00      5.50000      1.00000      0.00000     -2.53500
      2575.00      5.50000    -0.250000      0.00000     -2.28600
      2575.00      5.50000    -0.250000     0.100000     -2.27600
      2575.00      5.50000    -0.500000     0.200000     -2.14600
      2575.00      5.50000    -0.750000      0.00000     -1.92600
      2575.00      5.50000    -0.750000     0.300000     -2.01900
      2575.00      5.50000     -1.00000      0.00000     -1.72300
      2575.00      5.50000     -1.00000     0.400000     -1.89000
      2575.00      5.50000     -1.50000      0.00000     -1.31500
      2575.00      5.50000     -2.00000      0.00000    -0.943000
      2575.00      5.50000     -2.00000     0.400000     -1.10300
      2600.00      3.50000      0.00000      0.00000     -2.30200
      2600.00      3.50000     0.250000      0.00000     -2.38300
      2600.00      3.50000     0.500000      0.00000     -2.46100
      2600.00      3.50000     0.750000      0.00000     -2.54000
      2600.00      3.50000      1.00000      0.00000     -2.62300
      2600.00      3.50000    -0.250000      0.00000     -2.21500
      2600.00      3.50000    -0.250000     0.100000     -2.18600
      2600.00      3.50000    -0.500000      0.00000     -2.12200
      2600.00      3.50000    -0.500000     0.200000     -2.09500
      2600.00      3.50000    -0.750000      0.00000     -2.01900
      2600.00      3.50000    -0.750000     0.300000     -2.01900
      2600.00      3.50000     -1.00000      0.00000     -1.90100
      2600.00      3.50000     -1.00000     0.400000     -1.95000
      2600.00      3.50000     -1.50000      0.00000     -1.61600
      2600.00      3.50000     -1.50000     0.400000     -1.76200
      2600.00      3.50000     -2.00000      0.00000     -1.31300
      2600.00      3.50000     -2.00000     0.400000     -1.49700
      2600.00      3.50000     -2.50000      0.00000     -1.03800
      2600.00      3.50000     -2.50000     0.400000     -1.19500
      2600.00      3.50000     -3.00000     0.400000    -0.919000
      2600.00      3.50000     -3.50000      0.00000    -0.604000
      2600.00      4.00000      0.00000      0.00000     -2.30400
      2600.00      4.00000     0.250000      0.00000     -2.36600
      2600.00      4.00000     0.500000      0.00000     -2.41400
      2600.00      4.00000     0.750000      0.00000     -2.45000
      2600.00      4.00000      1.00000      0.00000     -2.47200
      2600.00      4.00000    -0.250000      0.00000     -2.22500
      2600.00      4.00000    -0.250000     0.100000     -2.19100
      2600.00      4.00000    -0.500000      0.00000     -2.12800
      2600.00      4.00000    -0.500000     0.200000     -2.10200
      2600.00      4.00000    -0.750000      0.00000     -2.00800
      2600.00      4.00000    -0.750000     0.300000     -2.02600
      2600.00      4.00000     -1.00000      0.00000     -1.86600
      2600.00      4.00000     -1.50000      0.00000     -1.54100
      2600.00      4.00000     -1.50000     0.400000     -1.72500
      2600.00      4.00000     -2.00000      0.00000     -1.21400
      2600.00      4.00000     -2.00000     0.400000     -1.41200
      2600.00      4.00000     -2.50000      0.00000    -0.923000
      2600.00      4.00000     -2.50000     0.400000     -1.08200
      2600.00      4.00000     -3.00000      0.00000    -0.672000
      2600.00      4.00000     -3.00000     0.400000    -0.789000
      2600.00      4.50000      0.00000      0.00000     -2.32600
      2600.00      4.50000     0.250000      0.00000     -2.38500
      2600.00      4.50000     0.500000      0.00000     -2.42100
      2600.00      4.50000     0.750000      0.00000     -2.43500
      2600.00      4.50000      1.00000      0.00000     -2.43000
      2600.00      4.50000    -0.250000      0.00000     -2.23900
      2600.00      4.50000    -0.250000     0.100000     -2.20900
      2600.00      4.50000    -0.500000      0.00000     -2.12200
      2600.00      4.50000    -0.500000     0.200000     -2.11400
      2600.00      4.50000    -0.750000      0.00000     -1.97800
      2600.00      4.50000    -0.750000     0.300000     -2.02700
      2600.00      4.50000     -1.00000      0.00000     -1.81400
      2600.00      4.50000     -1.00000     0.400000     -1.94100
      2600.00      4.50000     -1.50000      0.00000     -1.45800
      2600.00      4.50000     -1.50000     0.400000     -1.66000
      2600.00      4.50000     -2.00000      0.00000     -1.11400
      2600.00      4.50000     -2.00000     0.400000     -1.31000
      2600.00      4.50000     -2.50000     0.400000    -0.964000
      2600.00      5.00000      0.00000      0.00000     -2.34900
      2600.00      5.00000     0.250000      0.00000     -2.41800
      2600.00      5.00000     0.500000      0.00000     -2.45500
      2600.00      5.00000     0.750000      0.00000     -2.46000
      2600.00      5.00000      1.00000      0.00000     -2.44100
      2600.00      5.00000    -0.250000      0.00000     -2.24300
      2600.00      5.00000    -0.250000     0.100000     -2.22300
      2600.00      5.00000    -0.500000      0.00000     -2.10300
      2600.00      5.00000    -0.500000     0.200000     -2.11500
      2600.00      5.00000    -0.750000      0.00000     -1.93600
      2600.00      5.00000    -0.750000     0.300000     -2.01200
      2600.00      5.00000     -1.00000      0.00000     -1.75400
      2600.00      5.00000     -1.00000     0.400000     -1.90800
      2600.00      5.00000     -1.50000      0.00000     -1.37300
      2600.00      5.00000     -1.50000     0.400000     -1.57700
      2600.00      5.00000     -2.00000      0.00000     -1.01900
      2600.00      5.00000     -2.00000     0.400000     -1.20100
      2600.00      5.00000     -2.50000     0.400000    -0.847000
      2600.00      5.50000      0.00000      0.00000     -2.36500
      2600.00      5.50000     0.250000      0.00000     -2.45300
      2600.00      5.50000     0.500000      0.00000     -2.49900
      2600.00      5.50000     0.750000      0.00000     -2.50700
      2600.00      5.50000      1.00000      0.00000     -2.48200
      2600.00      5.50000    -0.250000      0.00000     -2.23500
      2600.00      5.50000    -0.250000     0.100000     -2.22700
      2600.00      5.50000    -0.500000      0.00000     -2.07300
      2600.00      5.50000    -0.500000     0.200000     -2.10300
      2600.00      5.50000    -0.750000      0.00000     -1.88800
      2600.00      5.50000    -0.750000     0.300000     -1.98100
      2600.00      5.50000     -1.00000      0.00000     -1.69100
      2600.00      5.50000     -1.00000     0.400000     -1.85700
      2600.00      5.50000     -1.50000      0.00000     -1.29500
      2600.00      5.50000     -1.50000     0.400000     -1.48500
      2600.00      5.50000     -2.00000      0.00000    -0.932000
      2600.00      5.50000     -2.00000     0.400000     -1.09200
      2600.00      5.50000     -2.50000     0.400000    -0.736000
      2625.00      3.50000      0.00000      0.00000     -2.24800
      2625.00      3.50000     0.250000      0.00000     -2.33200
      2625.00      3.50000     0.500000      0.00000     -2.41700
      2625.00      3.50000     0.750000      0.00000     -2.50600
      2625.00      3.50000      1.00000      0.00000     -2.60200
      2625.00      3.50000    -0.250000      0.00000     -2.16100
      2625.00      3.50000    -0.250000     0.100000     -2.13500
      2625.00      3.50000    -0.500000      0.00000     -2.06900
      2625.00      3.50000    -0.500000     0.200000     -2.04700
      2625.00      3.50000    -0.750000      0.00000     -1.96900
      2625.00      3.50000    -0.750000     0.300000     -1.97300
      2625.00      3.50000     -1.00000      0.00000     -1.85500
      2625.00      3.50000     -1.00000     0.400000     -1.90700
      2625.00      3.50000     -1.50000      0.00000     -1.58400
      2625.00      3.50000     -1.50000     0.400000     -1.72400
      2625.00      3.50000     -2.00000      0.00000     -1.29300
      2625.00      3.50000     -2.00000     0.400000     -1.46900
      2625.00      3.50000     -2.50000      0.00000     -1.03000
      2625.00      3.50000     -2.50000     0.400000     -1.17900
      2625.00      3.50000     -3.00000      0.00000    -0.801000
      2625.00      3.50000     -3.00000     0.400000    -0.914000
      2625.00      3.50000     -3.50000      0.00000    -0.607000
      2625.00      3.50000     -3.50000     0.400000    -0.694000
      2625.00      3.50000     -4.00000      0.00000    -0.465000
      2625.00      4.00000      0.00000      0.00000     -2.24700
      2625.00      4.00000     0.500000      0.00000     -2.36300
      2625.00      4.00000     0.750000      0.00000     -2.40400
      2625.00      4.00000      1.00000      0.00000     -2.43400
      2625.00      4.00000    -0.250000      0.00000     -2.16900
      2625.00      4.00000    -0.250000     0.100000     -2.13900
      2625.00      4.00000    -0.500000      0.00000     -2.07500
      2625.00      4.00000    -0.500000     0.200000     -2.05400
      2625.00      4.00000    -0.750000      0.00000     -1.96100
      2625.00      4.00000    -0.750000     0.300000     -1.98000
      2625.00      4.00000     -1.00000      0.00000     -1.82600
      2625.00      4.00000     -1.00000     0.400000     -1.91000
      2625.00      4.00000     -1.50000      0.00000     -1.51300
      2625.00      4.00000     -1.50000     0.400000     -1.69100
      2625.00      4.00000     -2.00000      0.00000     -1.19800
      2625.00      4.00000     -2.00000     0.400000     -1.38900
      2625.00      4.00000     -2.50000      0.00000    -0.917000
      2625.00      4.00000     -2.50000     0.400000     -1.07000
      2625.00      4.50000      0.00000      0.00000     -2.26800
      2625.00      4.50000     0.250000      0.00000     -2.32700
      2625.00      4.50000     0.500000      0.00000     -2.36500
      2625.00      4.50000     0.750000      0.00000     -2.38300
      2625.00      4.50000      1.00000      0.00000     -2.38400
